"station","cruiseNumber","year","month","day","longitude","latitude","depth","sea_temperature","salinity","sigmaTheta","descriptor"
"P5","BCD2002669",2002,5,30,-66.85,44.9333,75,6.23,31.97,25.13,"18VA02669"
"P5","BCD2002669",2002,6,14,-66.85,44.9333,0,7.59,31.52,24.6,"18VA02669"
"P5","BCD2002669",2002,6,14,-66.85,44.9333,10,7.59,31.55,24.63,"18VA02669"
"P5","BCD2002669",2002,6,14,-66.85,44.9333,25,7.65,31.61,24.66,"18VA02669"
"P5","BCD2002669",2002,6,14,-66.85,44.9333,50,7.48,31.84,24.87,"18VA02669"
"P5","BCD2002669",2002,6,14,-66.85,44.9333,75,7.15,32,25.04,"18VA02669"
"P5","BCD2002669",2002,6,14,-66.85,44.9333,90,6.82,32.19,25.23,"18VA02669"
"P5","BCD2002669",2002,6,28,-66.85,44.9333,0,8.86,31.65,24.52,"18VA02669"
"P5","BCD2002669",2002,6,28,-66.85,44.9333,10,8.62,31.92,24.77,"18VA02669"
"P5","BCD2002669",2002,6,28,-66.85,44.9333,25,8.46,31.99,24.85,"18VA02669"
"P5","BCD2002669",2002,6,28,-66.85,44.9333,50,8.36,32.02,24.88,"18VA02669"
"P5","BCD2002669",2002,6,28,-66.85,44.9333,75,8.22,32.06,24.93,"18VA02669"
"P5","BCD2002669",2002,6,28,-66.85,44.9333,90,7.84,32.23,25.12,"18VA02669"
"P5","BCD2002669",2002,7,18,-66.85,44.9333,0,10.25,31.99,24.56,"18VA02669"
"P5","BCD2002669",2002,7,18,-66.85,44.9333,10,10.08,32.03,24.62,"18VA02669"
"P5","BCD2002669",2002,7,18,-66.85,44.9333,25,9.91,32.07,24.68,"18VA02669"
"P5","BCD2002669",2002,7,18,-66.85,44.9333,50,9.64,32.13,24.77,"18VA02669"
"P5","BCD2002669",2002,7,18,-66.85,44.9333,75,8.73,32.43,25.15,"18VA02669"
"P5","BCD2002669",2002,7,18,-66.85,44.9333,90,8.4,32.57,25.31,"18VA02669"
"P5","BCD2002669",2002,8,16,-66.85,44.9333,0,11.97,32.19,24.41,"18VA02669"
"P5","BCD2002669",2002,8,16,-66.85,44.9333,10,11.66,32.22,24.5,"18VA02669"
"P5","BCD2002669",2002,8,16,-66.85,44.9333,25,11.46,32.27,24.56,"18VA02669"
"P5","BCD2002669",2002,8,16,-66.85,44.9333,50,10.7,32.45,24.84,"18VA02669"
"P5","BCD2002669",2002,8,16,-66.85,44.9333,75,9.94,32.66,25.13,"18VA02669"
"P5","BCD2002669",2002,8,16,-66.85,44.9333,90,9.59,32.77,25.28,"18VA02669"
"P5","BCD2002669",2002,8,30,-66.85,44.9333,0,13.33,32.23,24.18,"18VA02669"
"P5","BCD2002669",2002,8,30,-66.85,44.9333,10,12.82,32.29,24.33,"18VA02669"
"P5","BCD2002669",2002,8,30,-66.85,44.9333,25,12.52,32.38,24.46,"18VA02669"
"P5","BCD2002669",2002,8,30,-66.85,44.9333,50,12.02,32.49,24.64,"18VA02669"
"P5","BCD2002669",2002,8,30,-66.85,44.9333,75,10.8,32.78,25.08,"18VA02669"
"P5","BCD2002669",2002,8,30,-66.85,44.9333,90,10.23,32.94,25.31,"18VA02669"
"P5","BCD2002669",2002,9,16,-66.85,44.9333,0,12.34,32.6,24.66,"18VA02669"
"P5","BCD2002669",2002,9,16,-66.85,44.9333,10,12.23,32.66,24.73,"18VA02669"
"P5","BCD2002669",2002,9,16,-66.85,44.9333,25,12.16,32.68,24.76,"18VA02669"
"P5","BCD2002669",2002,9,16,-66.85,44.9333,50,12.06,32.7,24.79,"18VA02669"
"P5","BCD2002669",2002,9,16,-66.85,44.9333,75,11.48,32.87,25.04,"18VA02669"
"P5","BCD2002669",2002,9,16,-66.85,44.9333,90,11.1,33,25.2,"18VA02669"
"P5","BCD2002669",2002,9,30,-66.85,44.9333,0,12.93,32.58,24.53,"18VA02669"
"P5","BCD2002669",2002,9,30,-66.85,44.9333,10,12.8,32.58,24.56,"18VA02669"
"P5","BCD2002669",2002,9,30,-66.85,44.9333,25,12.75,32.63,24.6,"18VA02669"
"P5","BCD2002669",2002,9,30,-66.85,44.9333,50,12.63,32.69,24.68,"18VA02669"
"P5","BCD2002669",2002,9,30,-66.85,44.9333,75,11.7,33,25.09,"18VA02669"
"P5","BCD2002669",2002,9,30,-66.85,44.9333,90,11.33,33.15,25.28,"18VA02669"
"P5","BCD2002669",2002,10,18,-66.85,44.9333,0,12.18,32.79,24.84,"18VA02669"
"P5","BCD2002669",2002,10,18,-66.85,44.9333,10,12.16,32.8,24.85,"18VA02669"
"P5","BCD2002669",2002,10,18,-66.85,44.9333,25,12.15,32.8,24.86,"18VA02669"
"P5","BCD2002669",2002,10,18,-66.85,44.9333,50,12.07,32.81,24.88,"18VA02669"
"P5","BCD2002669",2002,10,18,-66.85,44.9333,75,11.96,32.89,24.96,"18VA02669"
"P5","BCD2002669",2002,10,18,-66.85,44.9333,90,11.75,33.08,25.14,"18VA02669"
"P5","BCD2002669",2002,11,1,-66.85,44.9333,0,10.76,33.02,25.28,"18VA02669"
"P5","BCD2002669",2002,11,1,-66.85,44.9333,10,10.76,33.02,25.28,"18VA02669"
"P5","BCD2002669",2002,11,1,-66.85,44.9333,25,10.88,33.07,25.29,"18VA02669"
"P5","BCD2002669",2002,11,1,-66.85,44.9333,50,10.93,33.11,25.32,"18VA02669"
"P5","BCD2002669",2002,11,1,-66.85,44.9333,75,10.99,33.14,25.33,"18VA02669"
"P5","BCD2002669",2002,11,1,-66.85,44.9333,90,11.06,33.16,25.34,"18VA02669"
"P5","BCD2002669",2002,11,28,-66.85,44.9333,0,8.63,32.7,25.37,"18VA02669"
"P5","BCD2002669",2002,11,28,-66.85,44.9333,10,8.67,32.71,25.37,"18VA02669"
"P5","BCD2002669",2002,11,28,-66.85,44.9333,25,8.93,32.82,25.42,"18VA02669"
"P5","BCD2002669",2002,11,28,-66.85,44.9333,50,9.03,32.87,25.45,"18VA02669"
"P5","BCD2002669",2002,11,28,-66.85,44.9333,75,9.38,32.98,25.48,"18VA02669"
"P5","BCD2002669",2002,11,28,-66.85,44.9333,90,9.43,33,25.49,"18VA02669"
"P5","BCD2002669",2002,12,13,-66.85,44.9333,0,7.31,32.8,25.65,"18VA02669"
"P5","BCD2002669",2002,12,13,-66.85,44.9333,10,7.3,32.8,25.65,"18VA02669"
"P5","BCD2002669",2002,12,13,-66.85,44.9333,25,7.3,32.8,25.65,"18VA02669"
"P5","BCD2002669",2002,12,13,-66.85,44.9333,50,7.31,32.8,25.65,"18VA02669"
"P5","BCD2002669",2002,12,13,-66.85,44.9333,75,7.31,32.8,25.65,"18VA02669"
"P5","BCD2002669",2002,12,13,-66.85,44.9333,90,7.31,32.8,25.65,"18VA02669"
"P5","BCD2003669",2003,1,3,-66.85,44.9333,0,5.93,30.98,24.38,"18VA03669"
"P5","BCD2003669",2003,1,3,-66.85,44.9333,10,5.93,32.57,25.64,"18VA03669"
"P5","BCD2003669",2003,1,3,-66.85,44.9333,25,5.91,32.57,25.64,"18VA03669"
"P5","BCD2003669",2003,1,3,-66.85,44.9333,50,5.93,32.57,25.64,"18VA03669"
"P5","BCD2003669",2003,1,3,-66.85,44.9333,75,5.96,32.58,25.65,"18VA03669"
"P5","BCD2003669",2003,1,3,-66.85,44.9333,90,5.94,32.58,25.65,"18VA03669"
"P5","BCD2003669",2003,1,16,-66.85,44.9333,0,5.23,32.67,25.8,"18VA03669"
"P5","BCD2003669",2003,1,16,-66.85,44.9333,10,5.28,32.67,25.8,"18VA03669"
"P5","BCD2003669",2003,1,16,-66.85,44.9333,25,5.29,32.67,25.8,"18VA03669"
"P5","BCD2003669",2003,1,16,-66.85,44.9333,50,5.53,32.72,25.81,"18VA03669"
"P5","BCD2003669",2003,1,16,-66.85,44.9333,75,5.69,32.75,25.81,"18VA03669"
"P5","BCD2003669",2003,1,16,-66.85,44.9333,90,5.7,32.75,25.82,"18VA03669"
"P5","BCD2003669",2003,2,14,-66.85,44.9333,0,2.04,32.39,25.88,"18VA03669"
"P5","BCD2003669",2003,2,14,-66.85,44.9333,10,2.08,32.39,25.87,"18VA03669"
"P5","BCD2003669",2003,2,14,-66.85,44.9333,25,2.07,32.39,25.87,"18VA03669"
"P5","BCD2003669",2003,2,14,-66.85,44.9333,50,2.31,32.41,25.87,"18VA03669"
"P5","BCD2003669",2003,2,14,-66.85,44.9333,75,2.35,32.41,25.87,"18VA03669"
"P5","BCD2003669",2003,2,14,-66.85,44.9333,90,2.47,32.42,25.87,"18VA03669"
"P5","BCD2003669",2003,2,28,-66.85,44.9333,0,1.02,32.27,25.85,"18VA03669"
"P5","BCD2003669",2003,2,28,-66.85,44.9333,10,1.03,32.27,25.85,"18VA03669"
"P5","BCD2003669",2003,2,28,-66.85,44.9333,25,1.15,32.3,25.87,"18VA03669"
"P5","BCD2003669",2003,2,28,-66.85,44.9333,50,1.19,32.31,25.87,"18VA03669"
"P5","BCD2003669",2003,2,28,-66.85,44.9333,75,1.19,32.31,25.87,"18VA03669"
"P5","BCD2003669",2003,2,28,-66.85,44.9333,90,1.19,32.31,25.87,"18VA03669"
"P5","BCD2003669",2003,3,14,-66.85,44.9333,0,0.57,32.09,25.73,"18VA03669"
"P5","BCD2003669",2003,3,14,-66.85,44.9333,10,0.56,32.09,25.73,"18VA03669"
"P5","BCD2003669",2003,3,14,-66.85,44.9333,25,0.56,32.1,25.74,"18VA03669"
"P5","BCD2003669",2003,3,14,-66.85,44.9333,50,0.63,32.14,25.77,"18VA03669"
"P5","BCD2003669",2003,3,14,-66.85,44.9333,75,1.31,32.28,25.84,"18VA03669"
"P5","BCD2003669",2003,3,14,-66.85,44.9333,90,1.54,32.32,25.86,"18VA03669"
"P5","BCD2003669",2003,3,31,-66.85,44.9333,0,1.27,31.63,25.32,"18VA03669"
"P5","BCD2003669",2003,3,31,-66.85,44.9333,10,1.27,31.71,25.38,"18VA03669"
"P5","BCD2003669",2003,3,31,-66.85,44.9333,25,1.26,31.79,25.45,"18VA03669"
"P5","BCD2003669",2003,3,31,-66.85,44.9333,50,1.27,31.84,25.49,"18VA03669"
"P5","BCD2003669",2003,5,1,-66.85,44.9333,0,3.17,30.83,24.54,"18VA03669"
"P5","BCD2003669",2003,5,1,-66.85,44.9333,10,3.08,30.9,24.61,"18VA03669"
"P5","BCD2003669",2003,5,1,-66.85,44.9333,25,2.95,31.02,24.71,"18VA03669"
"P5","BCD2003669",2003,5,1,-66.85,44.9333,50,2.72,31.23,24.9,"18VA03669"
"P5","BCD2003669",2003,5,1,-66.85,44.9333,75,2.57,31.47,25.1,"18VA03669"
"P5","BCD2003669",2003,5,1,-66.85,44.9333,90,2.45,31.91,25.46,"18VA03669"
"P5","BCD2003669",2003,5,15,-66.85,44.9333,0,3.96,30.65,24.34,"18VA03669"
"P5","BCD2003669",2003,5,15,-66.85,44.9333,10,3.9,30.71,24.38,"18VA03669"
"P5","BCD2003669",2003,5,15,-66.85,44.9333,25,3.87,30.77,24.43,"18VA03669"
"P5","BCD2003669",2003,5,15,-66.85,44.9333,50,3.77,31.08,24.69,"18VA03669"
"P5","BCD2003669",2003,5,15,-66.85,44.9333,75,3.62,31.37,24.94,"18VA03669"
"P5","BCD2003669",2003,5,15,-66.85,44.9333,90,3.54,31.55,25.08,"18VA03669"
"P5","BCD2003669",2003,5,28,-66.85,44.9333,0,5.58,30.45,24.01,"18VA03669"
"P5","BCD2003669",2003,5,28,-66.85,44.9333,10,5.34,30.58,24.14,"18VA03669"
"P5","BCD2003669",2003,5,28,-66.85,44.9333,25,5.1,30.79,24.33,"18VA03669"
"P5","BCD2003669",2003,5,28,-66.85,44.9333,50,4.9,31.19,24.66,"18VA03669"
"P5","BCD2003669",2003,5,28,-66.85,44.9333,75,4.39,31.87,25.26,"18VA03669"
"P5","BCD2003669",2003,5,28,-66.85,44.9333,90,4.27,32.2,25.53,"18VA03669"
"P5","BCD2003669",2003,6,13,-66.85,44.9333,0,6.63,31.36,24.6,"18VA03669"
"P5","BCD2003669",2003,6,13,-66.85,44.9333,10,6.52,31.41,24.65,"18VA03669"
"P5","BCD2003669",2003,6,13,-66.85,44.9333,25,6.28,31.49,24.75,"18VA03669"
"P5","BCD2003669",2003,6,13,-66.85,44.9333,50,6.1,31.57,24.83,"18VA03669"
"P5","BCD2003669",2003,6,13,-66.85,44.9333,75,5.61,31.85,25.11,"18VA03669"
"P5","BCD2003669",2003,6,13,-66.85,44.9333,90,5.5,31.93,25.19,"18VA03669"
"P5","BCD2003669",2003,6,27,-66.85,44.9333,0,7.41,31.7,24.77,"18VA03669"
"P5","BCD2003669",2003,6,27,-66.85,44.9333,10,7.24,31.71,24.8,"18VA03669"
"P5","BCD2003669",2003,6,27,-66.85,44.9333,25,7.16,31.72,24.81,"18VA03669"
"P5","BCD2003669",2003,6,27,-66.85,44.9333,50,6.94,31.78,24.89,"18VA03669"
"P5","BCD2003669",2003,6,27,-66.85,44.9333,75,6.66,31.87,25,"18VA03669"
"P5","BCD2003669",2003,6,27,-66.85,44.9333,90,6.25,32.04,25.19,"18VA03669"
"P5","BCD2003669",2003,7,14,-66.85,44.9333,0,9.23,31.75,24.54,"18VA03669"
"P5","BCD2003669",2003,7,14,-66.85,44.9333,10,9.15,31.76,24.56,"18VA03669"
"P5","BCD2003669",2003,7,14,-66.85,44.9333,25,8.96,31.8,24.62,"18VA03669"
"P5","BCD2003669",2003,7,14,-66.85,44.9333,50,8.7,31.85,24.7,"18VA03669"
"P5","BCD2003669",2003,7,14,-66.85,44.9333,75,8.54,31.89,24.76,"18VA03669"
"P5","BCD2003669",2003,7,14,-66.85,44.9333,90,8.3,31.96,24.84,"18VA03669"
"P5","BCD2003669",2003,8,14,-66.85,44.9333,0,10.86,31.96,24.43,"18VA03669"
"P5","BCD2003669",2003,8,14,-66.85,44.9333,10,10.76,31.98,24.46,"18VA03669"
"P5","BCD2003669",2003,8,14,-66.85,44.9333,25,10.71,31.99,24.48,"18VA03669"
"P5","BCD2003669",2003,8,14,-66.85,44.9333,50,10.55,32.04,24.55,"18VA03669"
"P5","BCD2003669",2003,8,14,-66.85,44.9333,75,9.84,32.24,24.82,"18VA03669"
"P5","BCD2003669",2003,8,14,-66.85,44.9333,90,9.1,32.47,25.12,"18VA03669"
"P5","BCD2003669",2003,9,15,-66.85,44.9333,0,11.77,32.3,24.54,"18VA03669"
"P5","BCD2003669",2003,9,15,-66.85,44.9333,10,11.49,32.35,24.62,"18VA03669"
"P5","BCD2003669",2003,9,15,-66.85,44.9333,25,11.27,32.41,24.71,"18VA03669"
"P5","BCD2003669",2003,9,15,-66.85,44.9333,50,11,32.49,24.82,"18VA03669"
"P5","BCD2003669",2003,9,15,-66.85,44.9333,75,10.64,32.6,24.97,"18VA03669"
"P5","BCD2003669",2003,9,15,-66.85,44.9333,90,9.88,32.88,25.32,"18VA03669"
"P5","BCD2003669",2003,10,1,-66.85,44.9333,0,12.25,32.44,24.56,"18VA03669"
"P5","BCD2003669",2003,10,1,-66.85,44.9333,10,12.14,32.46,24.59,"18VA03669"
"P5","BCD2003669",2003,10,1,-66.85,44.9333,25,11.94,32.52,24.67,"18VA03669"
"P5","BCD2003669",2003,10,1,-66.85,44.9333,50,11.75,32.58,24.76,"18VA03669"
"P5","BCD2003669",2003,10,1,-66.85,44.9333,75,11.62,32.62,24.82,"18VA03669"
"P5","BCD2003669",2003,10,1,-66.85,44.9333,90,11.47,32.67,24.88,"18VA03669"
"P5","BCD2003669",2003,10,14,-66.85,44.9333,0,11.79,32.61,24.77,"18VA03669"
"P5","BCD2003669",2003,10,14,-66.85,44.9333,10,11.76,32.62,24.79,"18VA03669"
"P5","BCD2003669",2003,10,14,-66.85,44.9333,25,11.68,32.64,24.82,"18VA03669"
"P5","BCD2003669",2003,10,14,-66.85,44.9333,50,11.23,32.77,25,"18VA03669"
"P5","BCD2003669",2003,10,14,-66.85,44.9333,75,10.93,32.89,25.14,"18VA03669"
"P5","BCD2003669",2003,10,14,-66.85,44.9333,90,10.73,32.97,25.24,"18VA03669"
"P5","BCD2003669",2003,11,18,-66.85,44.9333,0,8.9,32.63,25.28,"18VA03669"
"P5","BCD2003669",2003,11,18,-66.85,44.9333,10,9.11,32.76,25.35,"18VA03669"
"P5","BCD2003669",2003,11,18,-66.85,44.9333,25,9.19,32.82,25.38,"18VA03669"
"P5","BCD2003669",2003,11,18,-66.85,44.9333,50,9.27,32.91,25.44,"18VA03669"
"P5","BCD2003669",2003,11,18,-66.85,44.9333,75,9.47,33.25,25.68,"18VA03669"
"P5","BCD2003669",2003,11,18,-66.85,44.9333,90,9.46,33.34,25.75,"18VA03669"
"P5","BCD2003669",2003,12,19,-66.85,44.9333,0,6.15,32.49,25.55,"18VA03669"
"P5","BCD2003669",2003,12,19,-66.85,44.9333,10,6.15,32.49,25.55,"18VA03669"
"P5","BCD2003669",2003,12,19,-66.85,44.9333,25,6.32,32.56,25.59,"18VA03669"
"P5","BCD2003669",2003,12,19,-66.85,44.9333,50,6.66,32.71,25.66,"18VA03669"
"P5","BCD2003669",2003,12,19,-66.85,44.9333,75,6.9,32.82,25.72,"18VA03669"
"P5","BCD2003669",2003,12,19,-66.85,44.9333,90,7.1,32.91,25.76,"18VA03669"
"P5","BCD2004669",2004,1,13,-66.85,44.9333,0,4.3,32.39,25.68,"18VA04669"
"P5","BCD2004669",2004,1,13,-66.85,44.9333,10,4.51,32.43,25.69,"18VA04669"
"P5","BCD2004669",2004,1,13,-66.85,44.9333,25,5.09,32.59,25.75,"18VA04669"
"P5","BCD2004669",2004,1,13,-66.85,44.9333,50,5.18,32.62,25.77,"18VA04669"
"P5","BCD2004669",2004,1,13,-66.85,44.9333,75,5.15,32.62,25.77,"18VA04669"
"P5","BCD2004669",2004,1,13,-66.85,44.9333,90,5.14,32.62,25.78,"18VA04669"
"P5","BCD2004669",2004,2,17,-66.85,44.9333,0,1.82,32.61,26.07,"18VA04669"
"P5","BCD2004669",2004,2,17,-66.85,44.9333,10,1.82,32.61,26.07,"18VA04669"
"P5","BCD2004669",2004,2,17,-66.85,44.9333,25,1.83,32.61,26.07,"18VA04669"
"P5","BCD2004669",2004,2,17,-66.85,44.9333,50,1.86,32.61,26.07,"18VA04669"
"P5","BCD2004669",2004,2,17,-66.85,44.9333,75,1.88,32.62,26.07,"18VA04669"
"P5","BCD2004669",2004,2,17,-66.85,44.9333,90,1.88,32.62,26.07,"18VA04669"
"P5","BCD2004669",2004,3,12,-66.85,44.9333,0,1.73,32.32,25.85,"18VA04669"
"P5","BCD2004669",2004,3,12,-66.85,44.9333,10,1.72,32.35,25.86,"18VA04669"
"P5","BCD2004669",2004,3,12,-66.85,44.9333,25,1.73,32.37,25.88,"18VA04669"
"P5","BCD2004669",2004,3,12,-66.85,44.9333,50,1.84,32.41,25.91,"18VA04669"
"P5","BCD2004669",2004,3,12,-66.85,44.9333,75,1.88,32.42,25.91,"18VA04669"
"P5","BCD2004669",2004,3,12,-66.85,44.9333,90,1.9,32.42,25.92,"18VA04669"
"P5","BCD2004669",2004,4,15,-66.85,44.9333,0,2.14,31.66,25.29,"18VA04669"
"P5","BCD2004669",2004,4,15,-66.85,44.9333,10,2.13,31.67,25.29,"18VA04669"
"P5","BCD2004669",2004,4,15,-66.85,44.9333,25,2.03,31.84,25.44,"18VA04669"
"P5","BCD2004669",2004,4,15,-66.85,44.9333,50,2,31.88,25.47,"18VA04669"
"P5","BCD2004669",2004,4,15,-66.85,44.9333,75,1.87,31.97,25.55,"18VA04669"
"P5","BCD2004669",2004,4,15,-66.85,44.9333,90,1.78,32.02,25.6,"18VA04669"
"P5","BCD2004669",2004,5,14,-66.85,44.9333,0,3.8,31.46,24.99,"18VA04669"
"P5","BCD2004669",2004,5,14,-66.85,44.9333,10,3.75,31.45,24.99,"18VA04669"
"P5","BCD2004669",2004,5,14,-66.85,44.9333,25,3.57,31.5,25.04,"18VA04669"
"P5","BCD2004669",2004,5,14,-66.85,44.9333,50,3.4,31.56,25.1,"18VA04669"
